pid,p_name,p_issue,p_sub_district,p_district,p_province
1845,โครงการที่ 7,เหล้าบุหรี่,โคกใหญ่,ละหานทราย,นครพนม
1846,โครงการที่ 11,เด็กและเยาวชน,ทะเลบก,เมืองฉะเชิงเทรา,สุโขทัย
1847,โครงการที่ 7,เด็กและเยาวชน,ดงบัง,เมืองปัตตานี,พะเยา
1848,โครงการที่ 10,ผู้สูงอายุ,คลองมานิง,พนมไพร,พระนครศรีอยุธยา
1849,โครงการที่ 11,ผู้สูงอายุ,สารภี,แวงน้อย,สุรินทร์
1850,โครงการที่ 10,สุขภาพกาย,ท่างาม,เมืองสิงห์บุรี,แม่ฮ่องสอน
1851,โครงการที่ 15,การจัดการน้ำ,เทนมีย์,สอยดาว,ปัตตานี
1852,โครงการที่ 3,สิ่งแวดล้อม,โพนทอง,เมืองระนอง,ปัตตานี
1853,โครงการที่ 13,การจัดการน้ำ,ท่าชะมวง,ยะหริ่ง,สงขลา
1854,โครงการที่ 5,สิ่งแวดล้อม,บึงกระจับ,พระประแดง,ลพบุรี
1855,โครงการที่ 11,สุขภาพกาย,ดอนคา,พยุหะคีรี,ระยอง
1856,โครงการที่ 5,เด็กและเยาวชน,นาอ้อ,โกสุมพิสัย,ศรีสะเกษ
1857,โครงการที่ 9,เหล้าบุหรี่,หมอเมือง,เสาไห้,ชุมพร
1858,โครงการที่ 17,เหล้าบุหรี่,พลับพลา,ปะทิว,ชัยภูมิ
1859,โครงการที่ 15,สิ่งแวดล้อม,ห้วยแก้ว,เมืองมหาสารคาม,กำแพงเพชร
1860,โครงการที่ 10,เด็กและเยาวชน,ทมอ,ภูกระดึง,อุบลราชธานี
1861,โครงการที่ 8,การจัดการน้ำ,น้ำซึม,ลาดยาว,นครสวรรค์
1862,โครงการที่ 17,ผู้สูงอายุ,จันจว้าใต้,โคกสูง,สมุทรปราการ
1863,โครงการที่ 5,ผู้สูงอายุ,คมบาง,เมืองเลย,บุรีรัมย์
1864,โครงการที่ 5,เหล้าบุหรี่,ปาล์มพัฒนา,เขมราฐ,อำนาจเจริญ
1865,โครงการที่ 10,การจัดการน้ำ,คำแมด,เมืองตราด,นครราชสีมา
1866,โครงการที่ 19,สุขภาพกาย,ควนลัง,นครไทย,แพร่
1867,โครงการที่ 3,การจัดการน้ำ,วังก์พง,หนองจิก,สงขลา
1868,โครงการที่ 16,สิ่งแวดล้อม,สัตหีบ,หันคา,กระบี่
1869,โครงการที่ 19,เหล้าบุหรี่,โพนงาม,แม่ทา,สมุทรสงคราม
1870,โครงการที่ 13,สิ่งแวดล้อม,หนองแจง,นาโยง,อุดรธานี
1871,โครงการที่ 11,เด็กและเยาวชน,คลองเจ้าคุณสิงห์,นางรอง,ฉะเชิงเทรา
1872,โครงการที่ 7,ผู้สูงอายุ,น้ำคำ,สองพี่น้อง,ลพบุรี
1873,โครงการที่ 18,การจัดการน้ำ,ขอนหาด,ปักธงชัย,สตูล
1874,โครงการที่ 11,เด็กและเยาวชน,โคกสี,สวรรคโลก,ลพบุรี
1875,โครงการที่ 9,การจัดการน้ำ,หนองกินเพล,ชุมพวง,กาญจนบุรี
1876,โครงการที่ 5,ผู้สูงอายุ,หนองกบ,ชื่นชม,กรุงเทพมหานคร
1877,โครงการที่ 5,เด็กและเยาวชน,ศรีบุญเรือง,หนองม่วง,เพชรบุรี
1878,โครงการที่ 15,เด็กและเยาวชน,กุดน้อย,สิเกา,ชัยภูมิ
1879,โครงการที่ 11,สิ่งแวดล้อม,โคกสูง,โชคชัย,อุดรธานี
1880,โครงการที่ 19,การจัดการน้ำ,ทับมา,หลังสวน,นครสวรรค์
